temp,CforEin,CforDev
161.0,2.264174166115839,2.5374764626862936
161.1,2.2649439043708344,2.5379853205290877
161.2,2.2657125212753138,2.5384933772432507
161.3,2.266480018795186,2.5390006344178464
161.4,2.2672463988927385,2.539507093638276
161.5,2.2680116635266407,2.5400127564862958
161.6,2.268775814651943,2.5405176245400303
161.7,2.2695388542200936,2.541021699373969
161.8,2.270300784178932,2.541524982558985
161.9,2.2710616064727036,2.5420274756623416
162.0,2.271821323042058,2.5425291802476964
162.1,2.272579935824057,2.543030097875121
162.2,2.27333744675218,2.5435302301010947
162.3,2.2740938577563314,2.5440295784785323
162.4,2.2748491707628387,2.5445281445567725
162.5,2.2756033876944657,2.545025929881603
162.6,2.2763565104704124,2.5455229359952587
162.7,2.277108541006326,2.5460191644364407
162.8,2.2778594812142963,2.54651461674031
162.9,2.2786093330028723,2.5470092944385123
163.0,2.2793580982770587,2.5475031990591774
163.1,2.2801057789383266,2.5479963321269294
163.2,2.280852376884616,2.548488695162898
163.3,2.2815978940103405,2.548980289684724
163.4,2.2823423322063974,2.549471117206566
163.5,2.2830856933601655,2.549961179239119
163.6,2.2838279793555163,2.5504504772896075
163.7,2.2845691920728175,2.55093901286181
163.8,2.285309333388937,2.551426787456056
163.9,2.286048405177252,2.5519138025692394
164.0,2.286786409307647,2.5524000596948273
164.1,2.2875233476465278,2.5528855603228653
164.2,2.288259222056821,2.5533703059399935
164.3,2.28899403439798,2.55385429802944
164.4,2.289727786525995,2.554337538071046
164.5,2.290460480293391,2.5548200275412642
164.6,2.291192117549238,2.5553017679131727
164.7,2.2919227001391564,2.555782760656477
164.8,2.2926522299053187,2.556263007237524
164.9,2.2933807086864593,2.5567425091193074
165.0,2.2941081383178767,2.5572212677614785
165.1,2.294834520631439,2.5576992846203495
165.2,2.2955598574555935,2.558176561148908
165.3,2.296284150615365,2.558653098796821
165.4,2.2970074019323663,2.559128899010444
165.5,2.2977296132248024,2.559603963232832
165.6,2.298450786307475,2.5600782929037416
165.7,2.29917092299179,2.560551889459647
165.8,2.299890025085759,2.5610247543337388
165.9,2.3006080943940077,2.561496888955941
166.0,2.30132513271778,2.5619682947529143
166.1,2.3020411418549473,2.5624389731480663
166.2,2.302756123600005,2.562908925561558
166.3,2.303470079744088,2.563378153410311
166.4,2.3041830120749687,2.563846658108017
166.5,2.304894922377066,2.564314441065147
166.6,2.3056058124314496,2.564781503688957
166.7,2.3063156840158467,2.5652478473834965
166.8,2.3070245389046447,2.5657134735496205
166.9,2.3077323788688977,2.5661783835849863
167.0,2.308439205676335,2.566642578884076
167.1,2.3091450210913607,2.567106060838194
167.2,2.3098498268750642,2.56756883083548
167.3,2.3105536247852236,2.568030890260909
167.4,2.3112564165763088,2.568492240496315
167.5,2.311958203999491,2.5689528829203785
167.6,2.3126589888026463,2.5694128189086523
167.7,2.3133587727303615,2.5698720498335583
167.8,2.3140575575239373,2.570330577064399
167.9,2.3147553449213962,2.5707884019673655
168.0,2.3154521366574885,2.5712455259055456
168.1,2.3161479344636944,2.5717019502389236
168.2,2.3168427400682314,2.5721576763244047
168.3,2.3175365551960607,2.5726127055158066
168.4,2.3182293815688912,2.573067039163873
168.5,2.3189212209051844,2.573520678616285
168.6,2.319612074920162,2.573973625217664
168.7,2.3203019453258076,2.574425880309577
168.8,2.320990833830877,2.5748774452305554
168.9,2.321678742140899,2.575328321316085
169.0,2.3223656719581833,2.5757785098986283
169.1,2.3230516249818263,2.5762280123076295
169.2,2.323736602907714,2.576676829869515
169.3,2.3244206074285305,2.5771249639077087
169.4,2.32510364023376,2.5775724157426336
169.5,2.3257857030096956,2.578019186691723
169.6,2.326466797439442,2.5784652780694275
169.7,2.3271469252029227,2.5789106911872186
169.8,2.3278260879768844,2.5793554273536023
169.9,2.3285042874349022,2.579799487874121
170.0,2.3291815252473858,2.5802428740513648
170.1,2.329857803081585,2.5806855871849765
170.2,2.3305331226015937,2.581127628571658
170.3,2.3312074854683567,2.5815689995051803
170.4,2.331880893339675,2.5820097012763936
170.5,2.3325533478702085,2.58244973517322
170.6,2.3332248507114866,2.5828891024806815
170.7,2.3338954035119093,2.583327804480891
170.8,2.3345650079167526,2.5837658424530687
170.9,2.335233665568178,2.584203217673545
171.0,2.3359013781052314,2.584639931415768
171.1,2.3365681471638546,2.5850759849503135
171.2,2.3372339743768866,2.5855113795448856
171.3,2.337898861374072,2.585946116464331
171.4,2.338562809782063,2.5863801969706453
171.5,2.3392258212244292,2.586813622322973
171.6,2.339887897321657,2.5872463937776238
171.7,2.340549039691161,2.587678512588075
171.8,2.341209249947285,2.588109980004976
171.9,2.341868529701309,2.5885407972761634
172.0,2.342526880561456,2.588970965646653
172.1,2.3431843041328944,2.58940048635867
172.2,2.3438408020177457,2.5898293606516316
172.3,2.3444963758150874,2.590257589762172
172.4,2.3451510271209615,2.590685174924136
172.5,2.345804757528378,2.591112117368597
172.6,2.3464575686273204,2.5915384183238594
172.7,2.3471094620047492,2.591964079015458
172.8,2.347760439244612,2.5923891006661792
172.9,2.3484105019278427,2.5928134844960593
173.0,2.3490596516323734,2.593237231722388
173.1,2.3497078899331334,2.5936603435597276
173.2,2.350355218402058,2.5940828212199043
173.3,2.3510016386080963,2.5945046659120257
173.4,2.351647152117209,2.5949258788424863
173.5,2.35229176049238,2.595346461214967
173.6,2.35293546529362,2.5957664142304524
173.7,2.3535782680779715,2.596185739087232
173.8,2.3542201703995143,2.5966044369809027
173.9,2.354861173809371,2.5970225091043835
174.0,2.3555012798557087,2.5974399566479174
174.1,2.3561404900837535,2.5978567807990824
174.2,2.356778806035784,2.598272982742787
174.3,2.357416229251147,2.598688563661292
174.4,2.3580527612662543,2.5991035247342076
174.5,2.358688403614594,2.5995178671385
174.6,2.3593231578267324,2.5999315920485038
174.7,2.3599570254303224,2.600344700635921
174.8,2.3605900079501043,2.6007571940698346
174.9,2.361222106907914,2.6011690735167106
175.0,2.361853323822689,2.601580340140403
175.1,2.3624836602104713,2.601990995102165
175.2,2.363113117584414,2.602401039560656
175.3,2.3637416974547865,2.6028104746719394
175.4,2.3643694013289784,2.6032193015895015
175.5,2.3649962307115078,2.6036275214642464
175.6,2.3656221871040213,2.6040351354445104
175.7,2.3662472720053054,2.604442144676065
175.8,2.366871486911288,2.6048485503021195
175.9,2.367494833315042,2.605254353463338
176.0,2.368117312706797,2.6056595552978337
176.1,2.368738926573936,2.6060641569411818
176.2,2.3693596764010083,2.606468159526428
176.3,2.3699795636697285,2.6068715641840887
176.4,2.370598589858986,2.6072743720421583
176.5,2.3712167564448476,2.6076765842261214
176.6,2.3718340649005647,2.608078201858949
176.7,2.3724505166965777,2.6084792260611156
176.8,2.37306611330052,2.608879657950597
176.9,2.373680856177224,2.609279498642881
177.0,2.3742947467887263,2.609678749250972
177.1,2.374907786594273,2.6100774108853977
177.2,2.3755199770503252,2.6104754846542146
177.3,2.376131319610563,2.610872971663013
177.4,2.376741815725891,2.611269873014925
177.5,2.377351466844444,2.6116661898106326
177.6,2.3779602744115915,2.6120619231483686
177.7,2.3785682398699453,2.6124570741239257
177.8,2.3791753646593587,2.612851643830662
177.9,2.3797816502169367,2.613245633359509
178.0,2.3803870979770414,2.613639043798973
178.1,2.3809917093712922,2.6140318762351447
178.2,2.381595485828578,2.6144241317517034
178.3,2.382198428775056,2.614815811429927
178.4,2.3828005396341565,2.6152069163486917
178.5,2.383401819826597,2.615597447584482
178.6,2.3840022707703756,2.6159874062113957
178.7,2.3846018938807836,2.61637679330115
178.8,2.3852006905704073,2.6167656099230845
178.9,2.3857986622491336,2.617153857144173
179.0,2.3863958103241583,2.6175415360290253
179.1,2.3869921361999844,2.6179286476398924
179.2,2.387587641278434,2.6183151930366737
179.3,2.3881823269586477,2.618701173276924
179.4,2.3887761946370953,2.619086589415858
179.5,2.3893692457075764,2.6194714425063554
179.6,2.389961481561226,2.619855733598966
179.7,2.3905529035865216,2.6202394637419184
179.8,2.3911435131692858,2.6206226339811245
179.9,2.391733311692691,2.621005245360184
180.0,2.392322300537272,2.6213872989203932
180.1,2.3929104810809165,2.621768795700744
180.2,2.393497854698884,2.6221497367379376
180.3,2.3940844227638025,2.6225301230663858
180.4,2.3946701866456768,2.6229099557182147
180.5,2.395255147711894,2.6232892357232775
180.6,2.3958393073272233,2.623667964109154
180.7,2.3964226668538307,2.6240461419011556
180.8,2.397005227651271,2.6244237701223376
180.9,2.3975869910765066,2.624800849793495
181.0,2.3981679584839006,2.625177381933178
181.1,2.398748131225229,2.625553367557689
181.2,2.399327510649683,2.6259288076810945
181.3,2.3999060981038745,2.6263037033152288
181.4,2.400483894931839,2.6266780554696965
181.5,2.4010609024750447,2.627051865151881
181.6,2.4016371220723927,2.62742513336695
181.7,2.4022125550602262,2.6277978611178616
181.8,2.402787202772332,2.628170049405366
181.9,2.403361066539946,2.628541699228014
182.0,2.4039341476917593,2.62891281158216
182.1,2.4045064475539237,2.6292833874619737
182.2,2.4050779674500538,2.629653427859436
182.3,2.405648708701233,2.6300229337643537
182.4,2.406218672626022,2.6303919061643564
182.5,2.4067878605404545,2.6307603460449096
182.6,2.407356273758053,2.6311282543893135
182.7,2.407923913589825,2.6314956321787113
182.8,2.4084907813442755,2.6318624803920967
182.9,2.4090568783274025,2.632228800006315
183.0,2.40962220584271,2.63259459199607
183.1,2.4101867651912094,2.6329598573339297
183.2,2.410750557671423,2.6333245969903345
183.3,2.4113135845793927,2.633688811933592
183.4,2.41187584720868,2.6340525031298987
183.5,2.4124373468503744,2.6344156715433273
183.6,2.412998084793098,2.6347783181358473
183.7,2.4135580623230064,2.6351404438673187
183.8,2.4141172807237985,2.6355020496955066
183.9,2.4146757412767172,2.635863136576076
184.0,2.4152334452605597,2.6362237054626076
184.1,2.415790393951672,2.6365837573065973
184.2,2.416346588623966,2.636943293057458
184.3,2.4169020305489166,2.6373023136625324
184.4,2.4174567209955655,2.637660820067094
184.5,2.4180106612305314,2.638018813214351
184.6,2.418563852518011,2.6383762940454556
184.7,2.419116296119783,2.6387332634995033
184.8,2.4196679932952168,2.6390897225135435
184.9,2.420218945301272,2.639445672022581
185.0,2.4207691533925075,2.63980111295958
185.1,2.4213186188210845,2.6401560462554734
185.2,2.421867342836769,2.6405104728391664
185.3,2.4224153266869393,2.6408643936375373
185.4,2.422962571616592,2.64121780957545
185.5,2.4235090788683396,2.6415707215757527
185.6,2.424054849682424,2.641923130559285
185.7,2.424599885296717,2.642275037444878
185.8,2.4251441869467216,2.6426264431493722
185.9,2.4256877558655847,2.6429773485876082
186.0,2.4262305932840915,2.6433277546724376
186.1,2.4267727004306803,2.6436776623147336
186.2,2.42731407853144,2.6440270724233823
186.3,2.4278547288101175,2.6443759859052975
186.4,2.42839465248812,2.6447244036654283
186.5,2.4289338507845244,2.645072326606751
186.6,2.4294723249160786,2.645419755630286
186.7,2.4300100760972025,2.6457666916350977
186.8,2.4305471055400014,2.6461131355183003
186.9,2.4310834144542603,2.646459088175063
187.0,2.4316190040474575,2.646804550498611
187.1,2.4321538755247643,2.647149523380238
187.2,2.4326880300890488,2.6474940077092994
187.3,2.4332214689408835,2.6478380043732286
187.4,2.4337541932785474,2.6481815142575353
187.5,2.434286204298033,2.6485245382458147
187.6,2.4348175031930466,2.6488670772197436
187.7,2.4353480911550176,2.6492091320590947
187.8,2.4358779693730996,2.6495507036417374
187.9,2.436407139034176,2.64989179284364
188.0,2.4369356013228662,2.6502324005388784
188.1,2.437463357421525,2.6505725275996372
188.2,2.4379904085102537,2.6509121748962188
188.3,2.438516755766899,2.6512513432970426
188.4,2.4390424003670605,2.6515900336686524
188.5,2.4395673434840948,2.6519282468757246
188.6,2.4400915862891175,2.6522659837810636
188.7,2.440615129951012,2.6526032452456154
188.8,2.4411379756364275,2.652940032128468
188.9,2.441660124509793,2.6532763452868533
189.0,2.4421815777333102,2.6536121855761583
189.1,2.4427023364669678,2.653947553849926
189.2,2.4432224018685393,2.6542824509598577
189.3,2.443741775093592,2.6546168777558203
189.4,2.4442604572954854,2.6549508350858524
189.5,2.444778449625383,2.6552843237961627
189.6,2.445295753232253,2.6556173447311417
189.7,2.4458123692628684,2.6559498987333603
189.8,2.446328298861821,2.6562819866435787
189.9,2.4468435431715143,2.6566136093007455
190.0,2.4473581033321805,2.6569447675420075
190.1,2.4478719804818736,2.6572754622027137
190.2,2.448385175756477,2.6576056941164174
190.3,2.448897690289715,2.6579354641148756
190.4,2.4494095252131434,2.658264773028064
190.5,2.449920681656168,2.6585936216841777
190.6,2.4504311607460387,2.6589220109096274
190.7,2.4509409636078567,2.659249941529056
190.8,2.451450091364584,2.6595774143653355
190.9,2.451958545137039,2.659904430239574
191.0,2.4524663260439046,2.660230989971118
191.1,2.452973435201735,2.6605570943775527
191.2,2.453479873724957,2.660882744274721
191.3,2.453985642725876,2.66120794047671
191.4,2.454490743314674,2.661532683795868
191.5,2.454995176599425,2.661856975042802
191.6,2.4554989436860915,2.6621808150263835
191.7,2.4560020456785265,2.6625042045537546
191.8,2.4565044836784864,2.662827144430328
191.9,2.4570062587856287,2.6631496354597965
192.0,2.4575073720975156,2.663471678444133
192.1,2.458007824709623,2.6637932741835963
192.2,2.45850761771534,2.664114423476737
192.3,2.459006752205977,2.6644351271203983
192.4,2.459505229270766,2.664755385909721
192.5,2.4600030499968666,2.6650752006381504
192.6,2.460500215469374,2.6653945720974326
192.7,2.4609967267713126,2.6657135010776343
192.8,2.4614925849836524,2.666031988367125
192.9,2.4619877911853045,2.666350034752604
193.0,2.4624823464531307,2.6666676410190853
193.1,2.4629762518619414,2.666984807949914
193.2,2.4634695084845073,2.6673015363267663
193.3,2.463962117391557,2.667617826929649
193.4,2.464454079651784,2.66793368053691
193.5,2.4649453963318524,2.6682490979252456
193.6,2.4654360684963956,2.6685640798696895
193.7,2.4659260972080266,2.6688786271436338
193.8,2.466415483527338,2.6691927405188234
193.9,2.466904228512907,2.669506420765361
194.0,2.4673923332213006,2.669819668651713
194.1,2.4678797987070773,2.6701324849447126
194.2,2.468366626022794,2.6704448704095634
194.3,2.4688528162190075,2.6707568258098444
194.4,2.4693383703442797,2.671068351907511
194.5,2.469823289445182,2.6713794494629064
194.6,2.4703075745662972,2.671690119234757
194.7,2.470791226750227,2.6720003619801758
194.8,2.4712742470375924,2.6723101784546768
194.9,2.47175663646704,2.67261956941217
195.0,2.4722383960752445,2.6729285356049632
195.1,2.472719526896915,2.6732370777837726
195.2,2.4732000299647954,2.6735451966977277
195.3,2.4736799063096697,2.6738528930943675
195.4,2.47415915696037,2.67416016771965
195.5,2.4746377829437733,2.6744670213179496
195.6,2.4751157852848102,2.6747734546320756
195.7,2.4755931650064684,2.6750794684032555
195.8,2.476069923129795,2.675385063371154
195.9,2.4765460606739014,2.6756902402738736
196.0,2.477021578655968,2.6759949998479544
196.1,2.4774964780912443,2.676299342828381
196.2,2.4779707599930596,2.6766032699485844
196.3,2.4784444253728193,2.6769067819404495
196.4,2.478917475240013,2.6772098795343156
196.5,2.479389910602221,2.677512563458975
196.6,2.47986173246511,2.6778148344416906
196.7,2.480332941832446,2.6781166932081844
196.8,2.48080353970609,2.6784181404826577
196.9,2.481273527086009,2.6787191769877734
197.0,2.481742904970275,2.67901980344468
197.1,2.4822116743550704,2.6793200205730043
197.2,2.482679836234692,2.679619829090855
197.3,2.4831473916015545,2.679919229714833
197.4,2.483614341446195,2.6802182231600256
197.5,2.484080686757276,2.6805168101400234
197.6,2.4845464285215875,2.6808149913669084
197.7,2.4850115677240554,2.6811127675512676
197.8,2.48547610534774,2.6814101394021947
197.9,2.485940042373845,2.6817071076272967
198.0,2.4864033797817156,2.682003672932683
198.1,2.4868661185488463,2.68229983602299
198.2,2.4873282596508854,2.682595597601371
198.3,2.487789804061632,2.6828909583695046
198.4,2.4882507527530504,2.683185919027592
198.5,2.4887111066952627,2.683480480274372
198.6,2.4891708668565626,2.683774642807115
198.7,2.4896300342034094,2.6840684073216257
198.8,2.4900886097004413,2.684361774512257
198.9,2.490546594310469,2.684654745071902
199.0,2.49100398899449,2.684947319692004
199.1,2.491460794711684,2.6852394990625545
199.2,2.4919170124194205,2.68553128387211
199.3,2.492372643073261,2.6858226748077754
199.4,2.492827687626963,2.6861136725552246
199.5,2.493282147032486,2.6864042777986903
199.6,2.4937360222399887,2.6866944912209814
199.7,2.494189314197841,2.6869843135034777
199.8,2.4946420238526215,2.687273745326132
199.9,2.4950941521491248,2.6875627873674763
200.0,2.4955457000303607,2.6878514403046325
200.1,2.4959966684375625,2.6881397048133
200.2,2.4964470583101903,2.6884275815677707
200.3,2.4968968705859274,2.6887150712409302
200.4,2.497346106200696,2.689002174504259
200.5,2.497794766088651,2.68928889202784
200.6,2.4982428511821864,2.6895752244803552
200.7,2.4986903624119408,2.6898611725290955
200.8,2.499137300706797,2.690146736839959
200.9,2.4995836669938902,2.6904319180774587
201.0,2.50002946219861,2.6907167169047255
201.1,2.500474687244601,2.6910011339835025
201.2,2.500919343053769,2.6912851699741633
201.3,2.5013634305462857,2.6915688255357044
201.4,2.5018069506405896,2.6918521013257495
201.5,2.502249904253389,2.6921349980005607
201.6,2.502692292299671,2.6924175162150283
201.7,2.503134115692698,2.6926996566226884
201.8,2.503575375344013,2.6929814198757147
201.9,2.504016072163448,2.693262806624929
202.0,2.5044562070591225,2.6935438175197994
202.1,2.5048957809374475,2.6938244532084488
202.2,2.505334794703129,2.6941047143376546
202.3,2.505773249259174,2.6943846015528505
202.4,2.5062111455068927,2.6946641154981323
202.5,2.506648484345898,2.694943256816263
202.6,2.507085266674116,2.6952220261486697
202.7,2.507521493387783,2.6955004241354534
202.8,2.5079571653814545,2.6957784514153884
202.9,2.508392283548003,2.6960561086259243
203.0,2.5088268487786265,2.6963333964031944
203.1,2.5092608619628476,2.6966103153820136
203.2,2.5096943239885205,2.696886866195883
203.3,2.5101272357418316,2.697163049476996
203.4,2.5105595981073057,2.697438865856237
203.5,2.5109914119678054,2.697714315963186
203.6,2.51142267820454,2.6979894004261205
203.7,2.5118533976970627,2.6982641198720265
203.8,2.51228357132328,2.698538474926588
203.9,2.512713199959446,2.6988124662142026
204.0,2.513142284480181,2.699086094357976
204.1,2.513570825758458,2.6993593599797263
204.2,2.513998824665616,2.699632263699995
204.3,2.514426282071363,2.6999048061380417
204.4,2.5148531988437752,2.700176987911847
204.5,2.5152795758493,2.7004488096381203
204.6,2.5157054139527677,2.700720271932298
204.7,2.516130714017384,2.700991375408556
204.8,2.5165554769047405,2.701262120679795
204.9,2.5169797034748136,2.7015325083576625
205.0,2.517403394585971,2.701802539052543
205.1,2.5178265510949744,2.702072213373569
205.2,2.5182491738569808,2.702341531928617
205.3,2.518671263725546,2.702610495324318
205.4,2.5190928215526345,2.7028791041660494
205.5,2.5195138481886095,2.7031473590579544
205.6,2.5199343444822495,2.7034152606029247
205.7,2.5203543112807414,2.703682809402621
205.8,2.5207737494296927,2.7039500060574695
205.9,2.5211926597731287,2.7042168511666596
206.0,2.5216110431534937,2.7044833453281547
206.1,2.522028900411663,2.704749489138691
206.2,2.5224462323869368,2.7050152831937813
206.3,2.5228630399170497,2.7052807280877227
206.4,2.5232793238381714,2.7055458244135817
206.5,2.5236950849849094,2.7058105727632236
206.6,2.524110324190312,2.706074973727293
206.7,2.5245250422858754,2.7063390278952335
206.8,2.52493924010154,2.7066027358552733
206.9,2.5253529184656998,2.7068660981944435
207.0,2.5257660782052027,2.7071291154985713
207.1,2.5261787201453534,2.7073917883522904
207.2,2.5265908451099186,2.7076541173390325
207.3,2.5270024539211273,2.7079161030410455
207.4,2.5274135473996755,2.708177746039379
207.5,2.52782412636473,2.708439046913904
207.6,2.5282341916339295,2.708700006243303
207.7,2.528643744023391,2.708960624605079
207.8,2.5290527843477086,2.7092209025755563
207.9,2.529461313419959,2.7094808407298867
208.0,2.5298693320517067,2.7097404396420406
208.1,2.5302768410530017,2.70999969988483
208.2,2.5306838412323884,2.7102586220298903
208.3,2.5310903333969033,2.710517206647697
208.4,2.5314963183520827,2.7107754543075635
208.5,2.531901796901963,2.711033365577643
208.6,2.5323067698490846,2.711290941024934
208.7,2.5327112379944947,2.711548181215277
208.8,2.5331152021377514,2.7118050867133685
208.9,2.5335186630769235,2.7120616580827495
209.0,2.5339216216085987,2.7123178958858203
209.1,2.5343240785278813,2.7125738006838382
209.2,2.5347260346283997,2.7128293730369153
209.3,2.5351274907023065,2.7130846135040323
209.4,2.535528447540282,2.713339522643034
209.5,2.5359289059315393,2.7135941010106266
209.6,2.5363288666638226,2.7138483491623937
209.7,2.5367283305234163,2.7141022676527906
209.8,2.5371272982951423,2.7143558570351467
209.9,2.5375257707623673,2.7146091178616683
210.0,2.5379237487070037,2.714862050683447
210.1,2.538321232909512,2.7151146560504538
210.2,2.538718224148905,2.7153669345115485
210.3,2.5391147232027524,2.715618886614477
210.4,2.5395107308471783,2.715870512905878
210.5,2.5399062478568686,2.7161218139312853
210.6,2.5403012750050737,2.7163727902351256
210.7,2.5406958130636115,2.716623442360729
210.8,2.541089862802867,2.716873770850325
210.9,2.5414834249917995,2.7171237762450455
211.0,2.541876500397941,2.717373459084932
211.1,2.5422690897874074,2.7176228199089314
211.2,2.5426611939248884,2.7178718592549083
211.3,2.5430528135736647,2.718120577659636
211.4,2.5434439494955976,2.7183689756588074
211.5,2.5438346024511427,2.7186170537870353
211.6,2.544224773199346,2.7188648125778525
211.7,2.5446144624978513,2.719112252563715
211.8,2.545003671102898,2.7193593742760083
211.9,2.5453923997693266,2.7196061782450474
212.0,2.545780649250586,2.7198526650000763
212.1,2.546168420298728,2.7200988350692765
212.2,2.5465557136644157,2.7203446889797642
212.3,2.5469425300969224,2.720590227257596
212.4,2.5473288703441406,2.7208354504277703
212.5,2.5477147351525797,2.721080359014227
212.6,2.5481001252673687,2.7213249535398534
212.7,2.548485041432261,2.7215692345264886
212.8,2.548869484389639,2.7218132024949226
212.9,2.549253454880511,2.7220568579648963
213.0,2.54963695364452,2.72230020145511
213.1,2.5500199814199442,2.7225432334832202
213.2,2.550402538943697,2.72278595456585
213.3,2.550784626951335,2.723028365218575
213.4,2.5511662461770577,2.7232704659559483
213.5,2.5515473973537106,2.7235122572914836
213.6,2.5519280812127865,2.723753739737672
213.7,2.5523082984844314,2.7239949138059703
213.8,2.552688049897448,2.724235780006816
213.9,2.5530673361792893,2.724476338849626
214.0,2.553446158056076,2.7247165908427897
214.1,2.553824516252586,2.7249565364936847
214.2,2.5542024114922643,2.725196176308674
214.3,2.554579844497225,2.725435510793104
214.4,2.5549568159882514,2.7256745404513154
214.5,2.5553333266847997,2.725913265786635
214.6,2.5557093773050035,2.726151687301391
214.7,2.556084968565677,2.7263898054969022
214.8,2.5564601011823114,2.7266276208734883
214.9,2.5568347758690857,2.7268651339304713
215.0,2.5572089933388633,2.727102345166173
215.1,2.557582754303199,2.7273392550779247
215.2,2.5579560594723403,2.727575864162066
215.3,2.5583289095552293,2.7278121729139437
215.4,2.5587013052595022,2.7280481818279205
215.5,2.559073247291499,2.7282838913973717
215.6,2.5594447363562627,2.7285193021146896
215.7,2.55981577315754,2.728754414471287
215.8,2.560186358397787,2.7289892289575968
215.9,2.5605564927781685,2.7292237460630795
216.0,2.560926176998565,2.729457966276218
216.1,2.561295411757573,2.7296918900845264
216.2,2.5616641977525045,2.7299255179745483
216.3,2.5620325356793967,2.7301588504318546
216.4,2.562400426233006,2.730391887941063
216.5,2.5627678701068213,2.7306246309858175
216.6,2.5631348679930546,2.730857080048808
216.7,2.563501420582653,2.7310892356117624
216.8,2.563867528565296,2.7313210981554557
216.9,2.5642331926294006,2.731552668159708
217.0,2.5645984134621234,2.7317839461033873
217.1,2.564963191749361,2.732014932464408
217.2,2.5653275281757573,2.7322456277197453
217.3,2.5656914234247012,2.732476032345424
217.4,2.5660548781783312,2.732706146816525
217.5,2.566417893117538,2.732935971607192
217.6,2.566780468921967,2.733165507190625
217.7,2.567142606270021,2.7333947540390944
217.8,2.567504305838863,2.7336237126239316
217.9,2.567865568304416,2.7338523834155337
218.0,2.568226394341369,2.734080766883371
218.1,2.568586784623178,2.734308863495987
218.2,2.56894673982207,2.7345366737209953
218.3,2.569306260609043,2.7347641980250867
218.4,2.569665347653868,2.7349914368740356
218.5,2.5700240016250966,2.7352183907326886
218.6,2.570382223190057,2.7354450600649787
218.7,2.570740013014862,2.735671445333924
218.8,2.5710973717644077,2.735897547001629
218.9,2.571454300102376,2.736123365529287
219.0,2.5718107986912426,2.7363489013771805
219.1,2.57216686819227,2.7365741550046883
219.2,2.5725225092655166,2.736799126870281
219.3,2.5728777225698414,2.7370238174315267
219.4,2.573232508762899,2.7372482271450944
219.5,2.5735868685011454,2.737472356466752
219.6,2.573940802439844,2.737696205851372
219.7,2.5742943112330607,2.737919775752933
219.8,2.5746473955336744,2.738143066624519
219.9,2.575000055993373,2.7383660789183235
220.0,2.5753522932626605,2.7385888130856504
220.1,2.5757041079908536,2.738811269576923
220.2,2.5760555008260915,2.7390334488416723
220.3,2.576406472415331,2.73925535132855
220.4,2.5767570234043564,2.7394769774853267
220.5,2.577107154437775,2.7396983277588935
220.6,2.577456866159021,2.73991940259527
220.7,2.5778061592103643,2.7401402024395933
220.8,2.5781550342329016,2.7403607277361344
220.9,2.578503491866571,2.7405809789282896
221.0,2.5788515327501447,2.7408009564585893
221.1,2.5791991575212347,2.741020660768692
221.2,2.5795463668162966,2.7412400922994
221.3,2.579893161270632,2.741459251490645
221.4,2.580239541518386,2.7416781387815026
221.5,2.580585508192557,2.7418967546101856
221.6,2.580931061924993,2.742115099414057
221.7,2.581276203346397,2.7423331736296137
221.8,2.581620933086329,2.7425509776925088
221.9,2.581965251773204,2.7427685120375407
222.0,2.5823091600343044,2.74298577709866
222.1,2.5826526584957703,2.7432027733089677
222.2,2.5829957477826113,2.743419501100721
222.3,2.5833384285187013,2.7436359609053356
222.4,2.583680701326789,2.7438521531533833
222.5,2.584022566828492,2.744068078274592
222.6,2.5843640256443043,2.7442837366978594
222.7,2.5847050783935956,2.7444991288512464
222.8,2.5850457256946173,2.7447142551619725
222.9,2.585385968164501,2.7449291160564355
223.0,2.5857258064192616,2.7451437119601954
223.1,2.5860652410738028,2.7453580432979874
223.2,2.5864042727419134,2.745572110493716
223.3,2.586742902036276,2.7457859139704675
223.4,2.587081129568463,2.7459994541505006
223.5,2.587418955948944,2.746212731455257
223.6,2.587756381787086,2.746425746305354
223.7,2.588093407691155,2.746638499120595
223.8,2.5884300342683195,2.74685099031997
223.9,2.588766262124651,2.7470632203216527
224.0,2.589102091865129,2.747275189543003
224.1,2.589437524093639,2.7474868984005765
224.2,2.58977255941298,2.7476983473101173
224.3,2.590107198424861,2.747909536686562
224.4,2.5904414417299106,2.7481204669440467
224.5,2.5907752899276693,2.748331138495901
224.6,2.5911087436166005,2.7485415517546588
224.7,2.5914418033940883,2.748751707132046
224.8,2.5917744698564418,2.7489616050390016
224.9,2.592106743598894,2.749171245885662
225.0,2.5924386252156078,2.749380630081373
225.1,2.5927701152996754,2.7495897580346886
225.2,2.5931012144431222,2.7497986301533723
225.3,2.593431923236909,2.7500072468443992
225.4,2.5937622422709317,2.7502156085139573
225.5,2.594092172134027,2.7504237155674516
225.6,2.5944217134139707,2.7506315684094997
225.7,2.5947508666974834,2.750839167443944
225.8,2.595079632570232,2.751046513073842
225.9,2.5954080116168265,2.751253605701478
226.0,2.595736004420833,2.751460445728358
226.1,2.596063611564765,2.751667033555212
226.2,2.5963908336300894,2.751873369582002
226.3,2.596717671197233,2.7520794542079132
226.4,2.5970441248455765,2.752285287831367
226.5,2.597370195153464,2.7524908708500164
226.6,2.5976958826982,2.7526962036607445
226.7,2.5980211880560535,2.752901286659677
226.8,2.598346111802262,2.753106120242172
226.9,2.598670654511028,2.7533107048028285
